University Id;Faculty Id;Department Id;Deparment Name;Language;Score Type
1086;;108610688;Turizm İşletmeciliği;Türkçe;EA
1086;;108610794;Turizm Rehberliği;Türkçe;DİL
1086;;108690259;Organik Tarım İşletmeciliği;Türkçe;EA
1086;;108690275;Sermaye Piyasası;Türkçe;EA
1086;;108690260;Uluslararası Ticaret ve Lojistik;Türkçe;EA
1086;;108690380;Bahçe Bitkileri;Türkçe;SAY
1086;;108690387;Tarla Bitkileri;Türkçe;SAY
2049;;204910175;Deniz Ulaştırma İşletme Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2049;;204910166;Deniz Ulaştırma İşletme Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2049;;204910157;Deniz Ulaştırma İşletme Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2049;;204910209;Gemi Makineleri İşletme Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2049;;204910193;Gemi Makineleri İşletme Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2049;;204950416;Gemi Makineleri İşletme Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2049;;204950398;Hukuk (%50 İndirimli);Türkçe;EA
2049;;204950395;Hukuk (Burslu);Türkçe;EA
2049;;204950396;Hukuk (Ücretli);Türkçe;EA
2049;;204910369;Denizcilik İşletmeleri Yönetimi (İngilizce) (%50 İndirimli);İngilizce;EA
2049;;204910351;Denizcilik İşletmeleri Yönetimi (İngilizce) (Burslu);İngilizce;EA
2049;;204910342;Denizcilik İşletmeleri Yönetimi (İngilizce) (Ücretli);İngilizce;EA
2049;;204910236;Ekonomi ve Finans (İngilizce) (%50 İndirimli);İngilizce;EA
2049;;204910245;Ekonomi ve Finans (İngilizce) (Burslu);İngilizce;EA
2049;;204950466;Ekonomi ve Finans (İngilizce) (Ücretli);İngilizce;EA
2049;;204950407;Lojistik Yönetimi (İngilizce) (%50 İndirimli);İngilizce;EA
2049;;204950406;Lojistik Yönetimi (İngilizce) (Burslu);İngilizce;EA
2049;;204950473;Lojistik Yönetimi (İngilizce) (Ücretli);İngilizce;EA
2049;;204950409;Uluslararası Ticaret ve İşletmecilik (İngilizce) (%50 İndirimli);İngilizce;EA
2049;;204950408;Uluslararası Ticaret ve İşletmecilik (İngilizce) (Burslu);İngilizce;EA
2049;;204950480;Uluslararası Ticaret ve İşletmecilik (İngilizce) (Ücretli);İngilizce;EA
2049;;204910545;Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli);İngilizce;EA
2049;;204910527;Yönetim Bilişim Sistemleri (İngilizce) (Burslu);İngilizce;EA
2049;;204950417;Yönetim Bilişim Sistemleri (İngilizce) (Ücretli);İngilizce;EA
2049;;204950529;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2049;;204950515;Bilgisayar Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2049;;204950522;Bilgisayar Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2049;;204910387;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2049;;204910378;Elektrik-Elektronik Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2049;;204950494;Elektrik-Elektronik Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2049;;204910518;Endüstri Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2049;;204910493;Endüstri Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2049;;204950501;Endüstri Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2049;;204910218;Gemi İnşaatı ve Gemi Makineleri Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2049;;204910087;Gemi İnşaatı ve Gemi Makineleri Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2049;;204910078;Gemi İnşaatı ve Gemi Makineleri Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2049;;204910272;Makine Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2049;;204910281;Makine Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2049;;204950508;Makine Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
3018;;301810031;Finans ve Bankacılık (İngilizce) (%50 İndirimli);İngilizce;EA
3018;;301810011;Finans ve Bankacılık (İngilizce) (Burslu);İngilizce;EA
3018;;301810024;Finans ve Bankacılık (İngilizce) (Ücretli);İngilizce;EA
3018;;301810045;İşletme (İngilizce) (%50 İndirimli);İngilizce;EA
3018;;301810010;İşletme (İngilizce) (Burslu);İngilizce;EA
3018;;301810038;İşletme (İngilizce) (Ücretli);İngilizce;EA
3018;;301810059;Uluslararası İlişkiler (İngilizce) (%50 İndirimli);İngilizce;EA
3018;;301810012;Uluslararası İlişkiler (İngilizce) (Burslu);İngilizce;EA
3018;;301810052;Uluslararası İlişkiler (İngilizce) (Ücretli);İngilizce;EA
3018;;301810014;Uluslararası Ticaret ve İşletmecilik (İngilizce) (%50 İndirimli);İngilizce;EA
3018;;301810013;Uluslararası Ticaret ve İşletmecilik (İngilizce) (Burslu);İngilizce;EA
3018;;301810066;Uluslararası Ticaret ve İşletmecilik (İngilizce) (Ücretli);İngilizce;EA
3018;;301810080;Mimarlık (İngilizce) (%50 İndirimli);İngilizce;SAY
3018;;301810017;Mimarlık (İngilizce) (Burslu);İngilizce;SAY
3018;;301810073;Mimarlık (İngilizce) (Ücretli);İngilizce;SAY
3018;;301810016;Yazılım Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
3018;;301810015;Yazılım Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
3018;;301810087;Yazılım Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
1087;;108790053;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1087;;108710412;Turizm İşletmeciliği;Türkçe;EA
1087;;108710254;Diş Hekimliği;Türkçe;SAY
1087;;108710148;Fen Bilgisi Öğretmenliği;Türkçe;SAY
1087;;108710103;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1087;;108710333;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1087;;108710015;Sınıf Öğretmenliği;Türkçe;EA
1087;;108710139;Sosyal Bilgiler Öğretmenliği;Türkçe;SÖZ
1087;;108710227;Türkçe Öğretmenliği;Türkçe;SÖZ
1087;;108710024;Biyoloji;Türkçe;SAY
1087;;108710033;Fizik;Türkçe;SAY
1087;;108710403;Gürcü Dili ve Edebiyatı;Türkçe;SÖZ
1087;;108710396;İngiliz Dili ve Edebiyatı (İngilizce);İngilizce;DİL
1087;;108710042;Kimya;Türkçe;SAY
1087;;108710051;Matematik;Türkçe;SAY
1087;;108710121;Tarih;Türkçe;SÖZ
1087;;108710069;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1087;;108790068;Finans ve Bankacılık;Türkçe;EA
1087;;108710342;Uluslararası Ticaret ve Lojistik;Türkçe;EA
1087;;108710378;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1087;;108790055;Hukuk;Türkçe;EA
1087;;108710193;İktisat;Türkçe;EA
1087;;108710175;İşletme;Türkçe;EA
1087;;108790022;Maliye;Türkçe;EA
1087;;108710315;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1087;;108790023;Uluslararası İlişkiler;Türkçe;EA
1087;;108790090;Uluslararası İlişkiler (İngilizce);İngilizce;EA
1087;;108710209;İlahiyat;Türkçe;SÖZ
1087;;108790126;İlahiyat (KKTC UYRUKLU);Türkçe;SÖZ
1087;;108790091;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1087;;108790067;Bilgisayar Mühendisliği;Türkçe;SAY
1087;;108710369;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1087;;108790133;Enerji Sistemleri Mühendisliği;Türkçe;SAY
1087;;108710245;İnşaat Mühendisliği;Türkçe;SAY
1087;;108710272;Makine Mühendisliği;Türkçe;SAY
1087;;108790093;Mimarlık;Türkçe;SAY
1087;;108710324;Peyzaj Mimarlığı;Türkçe;SAY
1087;;108790140;Beslenme ve Diyetetik;Türkçe;SAY
1087;;108790094;Hemşirelik;Türkçe;SAY
1087;;108790098;Sosyal Hizmet;Türkçe;EA
1087;;108710096;Su Ürünleri Mühendisliği;Türkçe;SAY
1087;;108710112;Tıp;Türkçe;SAY
1087;;108710421;Deniz Ulaştırma İşletme Mühendisliği;Türkçe;SAY
1087;;108790147;Deniz Ulaştırma İşletme Mühendisliği (KKTC UYRUKLU);Türkçe;SAY
1087;;108710299;Bahçe Bitkileri;Türkçe;SAY
1087;;108710306;Tarla Bitkileri;Türkçe;SAY
2051;;205110126;Mühendislik ve Doğa Bilimleri Programları (İngilizce) (%50 İndirimli);İngilizce;SAY
2051;;205110117;Mühendislik ve Doğa Bilimleri Programları (İngilizce) (Burslu);İngilizce;SAY
2051;;205110092;Mühendislik ve Doğa Bilimleri Programları (İngilizce) (Ücretli);İngilizce;SAY
2051;;205110083;Sanat ve Sosyal Bilimler Programları (İngilizce) (%50 İndirimli);İngilizce;EA
2051;;205110074;Sanat ve Sosyal Bilimler Programları (İngilizce) (Burslu);İngilizce;EA
2051;;205110056;Sanat ve Sosyal Bilimler Programları (İngilizce) (Ücretli);İngilizce;EA
2051;;205110153;Yönetim Bilimleri Programları (İngilizce) (%50 İndirimli);İngilizce;EA
2051;;205110144;Yönetim Bilimleri Programları (İngilizce) (Burslu);İngilizce;EA
2051;;205110135;Yönetim Bilimleri Programları (İngilizce) (Ücretli);İngilizce;EA
1110;;111091391;Tıp;Türkçe;SAY
1110;;111091395;Tıp;Türkçe;SAY
1110;;111091392;Tıp;Türkçe;SAY
1110;;111010092;Diş Hekimliği (Ankara);Türkçe;SAY
1110;;111091322;Diş Hekimliği (Ankara) (Erkek) (İçişleri Bakanlığı Adına);Türkçe;SAY
1110;;111091382;Diş Hekimliği (Ankara) (Erkek) (Milli Savunma Bakanlığı Adına);Türkçe;SAY
1110;;111091439;Diş Hekimliği (Ankara) (Kız) (İçişleri Bakanlığı Adına);Türkçe;SAY
1110;;111091159;Eczacılık (Ankara);Türkçe;SAY
1110;;111091383;Eczacılık (Ankara) (Erkek) (Milli Savunma Bakanlığı Adına);Türkçe;SAY
1110;;111091432;Fizyoterapi ve Rehabilitasyon (Ankara);Türkçe;SAY
1110;;111091158;Hemşirelik (Ankara);Türkçe;SAY
1110;;111091160;Beslenme ve Diyetetik (Ankara);Türkçe;SAY
1110;;111091161;Çocuk Gelişimi (Ankara);Türkçe;EA
1110;;111091162;Ebelik (Ankara);Türkçe;SAY
1110;;111091163;Ergoterapi (Ankara);Türkçe;SAY
1110;;111091165;Odyoloji (Ankara);Türkçe;SAY
1110;;111091393;Ortez ve Protez (Ankara);Türkçe;SAY
1110;;111091166;Sağlık Yönetimi (Ankara);Türkçe;EA
1110;;111091167;Sosyal Hizmet (Ankara);Türkçe;EA
1110;;111010223;Tıp (Ankara);Türkçe;SAY
1110;;111010259;Tıp (Ankara) (Erkek) (İçişleri Bakanlığı Adına);Türkçe;SAY
1110;;111010232;Tıp (Ankara) (Erkek) (Milli Savunma Bakanlığı Adına);Türkçe;SAY
1110;;111091430;Tıp (Ankara) (Kız) (İçişleri Bakanlığı Adına);Türkçe;SAY
1110;;111010241;Tıp (Ankara) (Kız) (Milli Savunma Bakanlığı Adına);Türkçe;SAY
1110;;111010171;Diş Hekimliği;Türkçe;SAY
1110;;111010108;Eczacılık;Türkçe;SAY
1110;;111010011;Hemşirelik;Türkçe;SAY
1110;;111091394;Acil Yardım ve Afet Yönetimi;Türkçe;SAY
1110;;111010038;Beslenme ve Diyetetik;Türkçe;SAY
1110;;111010047;Çocuk Gelişimi;Türkçe;EA
1110;;111010126;Dil ve Konuşma Terapisi;Türkçe;SAY
1110;;111091154;Dil ve Konuşma Terapisi (KKTC Uyruklu);Türkçe;SAY
1110;;111010029;Ebelik;Türkçe;SAY
1110;;111010117;Ergoterapi;Türkçe;SAY
1110;;111010056;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1110;;111010135;İş Sağlığı ve Güvenliği;Türkçe;SAY
1110;;111010144;Odyoloji;Türkçe;SAY
1110;;111010065;Sağlık Yönetimi;Türkçe;EA
1110;;111010074;Sosyal Hizmet;Türkçe;EA
1110;;111010083;Tıp;Türkçe;SAY
1110;;111091169;Tıp (İstanbul) (Erkek) (Milli Savunma Bakanlığı Adına);Türkçe;SAY
1110;;111091170;Tıp;Türkçe;SAY
1110;;111091171;Psikoloji;Türkçe;EA
1110;;111091397;Tıp;Türkçe;SAY
1110;;111091426;Tıp;Türkçe;SAY
1110;;111091396;Tıp;Türkçe;SAY
1118;;111890202;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1118;;111890200;Hemşirelik;Türkçe;SAY
1118;;111890201;Sağlık Yönetimi;Türkçe;EA
1118;;111810932;Spor Yöneticiliği;Türkçe;EA
1118;;111890206;Bilgisayar Mühendisliği;Türkçe;SAY
1118;;111890209;Bilgisayar Mühendisliği (M.T.O.K.);Türkçe;SAY
1118;;111810598;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1118;;111810605;Elektrik-Elektronik Mühendisliği (M.T.O.K.);Türkçe;SAY
1118;;111810614;İnşaat Mühendisliği;Türkçe;SAY
1118;;111810632;Makine Mühendisliği;Türkçe;SAY
1118;;111810641;Makine Mühendisliği (M.T.O.K.);Türkçe;SAY
1118;;111810659;Mekatronik Mühendisliği;Türkçe;SAY
1118;;111810862;Mekatronik Mühendisliği (KKTC UYRUKLU);Türkçe;SAY
1118;;111810668;Mekatronik Mühendisliği (M.T.O.K.);Türkçe;SAY
1118;;111810677;Metalurji ve Malzeme Mühendisliği;Türkçe;SAY
1118;;111890179;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1118;;111890193;Rekreasyon Yönetimi;Türkçe;SÖZ
1118;;111810995;Turizm İşletmeciliği;Türkçe;EA
1118;;111890177;Turizm Rehberliği;Türkçe;DİL
1118;;111890343;Finans ve Bankacılık;Türkçe;EA
1118;;111890207;Uluslararası Ticaret ve Finansman;Türkçe;EA
1118;;111810844;Uluslararası Ticaret ve Lojistik;Türkçe;EA
1118;;111890212;Bahçe Bitkileri;Türkçe;SAY
1118;;111890213;Bitki Koruma;Türkçe;SAY
1118;;111890214;Peyzaj Mimarlığı;Türkçe;SAY
1118;;111890210;Tarla Bitkileri;Türkçe;SAY
1088;;108810305;Bilgisayar Mühendisliği;Türkçe;SAY
1088;;108810729;Bilişim Sistemleri Mühendisliği;Türkçe;SAY
1088;;108890316;Bilişim Sistemleri ve Teknolojileri;Türkçe;SAY
1088;;108890323;Veri Bilimi ve Analitiği;Türkçe;SAY
1088;;108890243;Yazılım Mühendisliği (İngilizce);İngilizce;SAY
1088;;108890295;Yazılım Mühendisliği (İngilizce) (KKTC Uyruklu);İngilizce;SAY
1088;;108890180;Diş Hekimliği;Türkçe;SAY
1088;;108810023;Fen Bilgisi Öğretmenliği;Türkçe;SAY
1088;;108810032;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1088;;108810562;İngilizce Öğretmenliği (İngilizce);İngilizce;DİL
1088;;108810041;Okul Öncesi Öğretmenliği;Türkçe;SÖZ
1088;;108810977;Özel Eğitim Öğretmenliği;Türkçe;SÖZ
1088;;108810059;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1088;;108810068;Sınıf Öğretmenliği;Türkçe;EA
1088;;108810077;Sosyal Bilgiler Öğretmenliği;Türkçe;SÖZ
1088;;108810086;Türkçe Öğretmenliği;Türkçe;SÖZ
1088;;108810111;Biyoloji;Türkçe;SAY
1088;;108810147;Fizik;Türkçe;SAY
1088;;108810156;Kimya;Türkçe;SAY
1088;;108810165;Matematik;Türkçe;SAY
1088;;108810774;Hukuk;Türkçe;EA
1088;;108810783;İlahiyat;Türkçe;SÖZ
1088;;108890290;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1088;;108810905;Gazetecilik;Türkçe;SÖZ
1088;;108810792;Halkla İlişkiler ve Reklamcılık;Türkçe;SÖZ
1088;;108890330;Yeni Medya ve İletişim;Türkçe;SÖZ
1088;;108810102;Alman Dili ve Edebiyatı;Türkçe;DİL
1088;;108890246;Almanca Mütercim ve Tercümanlık;Türkçe;DİL
1088;;108810129;Coğrafya;Türkçe;SÖZ
1088;;108810138;Felsefe;Türkçe;EA
1088;;108890289;İngilizce Mütercim ve Tercümanlık;İngilizce;DİL
1088;;108890241;Psikoloji;Türkçe;EA
1088;;108810711;Sanat Tarihi;Türkçe;SÖZ
1088;;108810183;Sosyal Hizmet;Türkçe;EA
1088;;108810192;Sosyoloji;Türkçe;EA
1088;;108810208;Tarih;Türkçe;SÖZ
1088;;108810217;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1088;;108810544;İnsan Kaynakları Yönetimi;Türkçe;EA
1088;;108810244;İşletme;Türkçe;EA
1088;;108890207;İşletme (İngilizce);İngilizce;EA
1088;;108810808;Sağlık Yönetimi;Türkçe;EA
1088;;108890309;Uluslararası Ticaret ve Lojistik;Türkçe;EA
1088;;108810835;Yönetim Bilişim Sistemleri;Türkçe;EA
1088;;108810314;Çevre Mühendisliği;Türkçe;SAY
1088;;108810323;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1088;;108810332;Endüstri Mühendisliği;Türkçe;SAY
1088;;108810341;Gıda Mühendisliği;Türkçe;SAY
1088;;108810359;İnşaat Mühendisliği;Türkçe;SAY
1088;;108810377;Makine Mühendisliği;Türkçe;SAY
1088;;108810386;Metalurji ve Malzeme Mühendisliği;Türkçe;SAY
1088;;108890178;Metalurji ve Malzeme Mühendisliği (İngilizce);İngilizce;SAY
1088;;108810959;Ebelik;Türkçe;SAY
1088;;108810968;Hemşirelik;Türkçe;SAY
1088;;108810226;Çalışma Ekonomisi ve Endüstri İlişkileri;Türkçe;EA
1088;;108810986;Ekonometri;Türkçe;EA
1088;;108810235;İktisat;Türkçe;EA
1088;;108890293;İslam İktisadı ve Finans;Türkçe;EA
1088;;108810262;Maliye;Türkçe;EA
1088;;108810253;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1088;;108810289;Uluslararası İlişkiler;Türkçe;EA
1088;;108810474;Tıp;Türkçe;SAY
1127;;112771134;İlahiyat;Türkçe;SÖZ
1127;;112771141;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1127;;112771148;Coğrafya;Türkçe;SÖZ
1127;;112771155;İletişim Tasarımı ve Yönetimi;Türkçe;SÖZ
1127;;112771162;İngilizce Mütercim ve Tercümanlık;İngilizce;DİL
1127;;112771169;Psikoloji;Türkçe;EA
1127;;112771176;Sağlık Yönetimi;Türkçe;EA
1127;;112771183;Sosyoloji;Türkçe;EA
1127;;112771190;Tarih;Türkçe;SÖZ
1127;;112771197;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1127;;112771083;Mimarlık;Türkçe;SAY
1127;;112771204;Biyomedikal Mühendisliği;Türkçe;SAY
1127;;112771211;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1127;;112771218;Endüstri Mühendisliği;Türkçe;SAY
1127;;112771225;Makine Mühendisliği;Türkçe;SAY
1127;;112771232;Yazılım Mühendisliği;Türkçe;SAY
1127;;112771106;Havacılık ve Uzay Mühendisliği;Türkçe;SAY
1127;;112771120;Havacılık ve Uzay Mühendisliği (KKTC Uyruklu);Türkçe;SAY
1127;;112771099;Meteoroloji Mühendisliği;Türkçe;SAY
1127;;112771092;Uçak Bakım ve Onarım;Türkçe;SAY
1127;;112771239;Uçak Bakım ve Onarım (KKTC UYRUKLU);Türkçe;SAY
1127;;112711099;Havacılık Yönetimi;Türkçe;EA
1127;;112771246;Denizcilik İşletmeleri Yönetimi;Türkçe;EA
1127;;112771253;Denizcilik İşletmeleri Yönetimi (KKTC UYRUKLU);Türkçe;EA
1127;;112771260;Ekonomi ve Finans;Türkçe;EA
1127;;112771267;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1127;;112771274;Uluslararası Ticaret ve İşletmecilik;Türkçe;EA
1127;;112771085;Tıp;Türkçe;SAY
2077;;207710093;Beslenme ve Diyetetik (%25 İndirimli);Türkçe;SAY
2077;;207710026;Beslenme ve Diyetetik (Burslu);Türkçe;SAY
2077;;207710017;Beslenme ve Diyetetik (Ücretli);Türkçe;SAY
2077;;207710095;Fizyoterapi ve Rehabilitasyon (%25 İndirimli);Türkçe;SAY
2077;;207710044;Fizyoterapi ve Rehabilitasyon (Burslu);Türkçe;SAY
2077;;207710035;Fizyoterapi ve Rehabilitasyon (Ücretli);Türkçe;SAY
2077;;207710097;Hemşirelik (%25 İndirimli);Türkçe;SAY
2077;;207710062;Hemşirelik (Burslu);Türkçe;SAY
2077;;207710053;Hemşirelik (Ücretli);Türkçe;SAY
2077;;207710091;Tıp (%25 İndirimli);Türkçe;SAY
2077;;207710089;Tıp (Burslu);Türkçe;SAY
2077;;207710071;Tıp (Ücretli);Türkçe;SAY
1089;;108911277;İşletme;Türkçe;EA
1089;;108911674;Maliye;Türkçe;EA
1089;;108911153;Beslenme ve Diyetetik;Türkçe;SAY
1089;;108910843;Hemşirelik;Türkçe;SAY
1089;;108990310;Gıda Mühendisliği;Türkçe;SAY
1089;;108990309;Makine Mühendisliği;Türkçe;SAY
1089;;108911162;İşletme;Türkçe;EA
1089;;108911577;Uluslararası Ticaret ve İşletmecilik;Türkçe;EA
1089;;108911586;Yönetim Bilişim Sistemleri;Türkçe;EA
1089;;108990533;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1089;;108990518;Turizm İşletmeciliği;Türkçe;EA
1089;;108990298;Turizm Rehberliği;Türkçe;DİL
1089;;108911647;Acil Yardım ve Afet Yönetimi;Türkçe;SAY
1089;;108911629;Sosyal Hizmet;Türkçe;EA
1089;;108911514;Organik Tarım İşletmeciliği;Türkçe;EA
1089;;108910013;Diş Hekimliği;Türkçe;SAY
1089;;108911708;Eczacılık;Türkçe;SAY
1089;;108910216;Alman Dili ve Edebiyatı (Almanca);Türkçe;DİL
1089;;108990381;Arap Dili ve Edebiyatı (Arapça);Türkçe;DİL
1089;;108990540;Arapça Mütercim ve Tercümanlık;Türkçe;DİL
1089;;108910234;Arkeoloji;Türkçe;EA
1089;;108910252;Fars Dili ve Edebiyatı;Türkçe;DİL
1089;;108911602;Felsefe;Türkçe;EA
1089;;108910279;Fransız Dili ve Edebiyatı;Türkçe;DİL
1089;;108911717;İngiliz Dili ve Edebiyatı (İngilizce);İngilizce;DİL
1089;;108990547;İngilizce Mütercim ve Tercümanlık;İngilizce;DİL
1089;;108911268;Karşılaştırmalı Edebiyat;Türkçe;DİL
1089;;108990369;Psikoloji;Türkçe;EA
1089;;108910349;Rus Dili ve Edebiyatı (Rusça);Türkçe;DİL
1089;;108910358;Sanat Tarihi;Türkçe;SÖZ
1089;;108910367;Sosyoloji;Türkçe;EA
1089;;108910376;Tarih;Türkçe;SÖZ
1089;;108910385;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1089;;108910394;Urdu Dili ve Edebiyatı;Türkçe;DİL
1089;;108990370;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1089;;108990371;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1089;;108990519;Sınıf Öğretmenliği;Türkçe;EA
1089;;108990372;Türkçe Öğretmenliği;Türkçe;SÖZ
1089;;108990446;Aktüerya Bilimleri;Türkçe;SAY
1089;;108911568;Biyokimya;Türkçe;SAY
1089;;108910243;Biyoloji;Türkçe;SAY
1089;;108911559;Biyoteknoloji;Türkçe;SAY
1089;;108910261;Fizik;Türkçe;SAY
1089;;108910297;İstatistik;Türkçe;SAY
1089;;108910304;Kimya;Türkçe;SAY
1089;;108910331;Matematik;Türkçe;SAY
1089;;108990520;Çizgi Film ve Animasyon;Türkçe;SÖZ
1089;;108990441;Endüstriyel Tasarım;Türkçe;SAY
1089;;108911117;Hemşirelik;Türkçe;SAY
1089;;108910401;Hukuk;Türkçe;EA
1089;;108910419;İktisat;Türkçe;EA
1089;;108910428;İşletme;Türkçe;EA
1089;;108911656;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1089;;108910446;Uluslararası İlişkiler;Türkçe;EA
1089;;108911417;Uluslararası İlişkiler (İngilizce);İngilizce;EA
1089;;108990444;Uluslararası Ticaret ve Finansman;Türkçe;EA
1089;;108990554;İlahiyat;Türkçe;SÖZ
1089;;108990561;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1089;;108910464;Gazetecilik;Türkçe;SÖZ
1089;;108910473;Halkla İlişkiler ve Tanıtım;Türkçe;SÖZ
1089;;108911171;Reklamcılık;Türkçe;SÖZ
1089;;108990568;Beslenme ve Diyetetik;Türkçe;SAY
1089;;108990575;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1089;;108990582;Hemşirelik;Türkçe;SAY
1089;;108990368;Ayakkabı Tasarımı ve Üretimi;Türkçe;EA
1089;;108990439;El Sanatları;Türkçe;SÖZ
1089;;108990523;İç Mimarlık;Türkçe;SAY
1089;;108911347;Moda Tasarımı;Türkçe;EA
1089;;108990525;Peyzaj Mimarlığı;Türkçe;SAY
1089;;108990307;Acil Yardım ve Afet Yönetimi (Bozkır);Türkçe;SAY
1089;;108911523;Beslenme ve Diyetetik;Türkçe;SAY
1089;;108911302;Çocuk Gelişimi;Türkçe;EA
1089;;108911108;Ebelik;Türkçe;SAY
1089;;108990447;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1089;;108990308;Odyoloji (Bozkır);Türkçe;SAY
1089;;108911126;Sağlık Yönetimi;Türkçe;EA
1089;;108911135;Sosyal Hizmet;Türkçe;EA
1089;;108990296;Havacılık Yönetimi;Türkçe;EA
1089;;108990438;Uçak Gövde ve Motor Bakımı;Türkçe;SAY
1089;;108911205;Bilgisayar Mühendisliği;Türkçe;SAY
1089;;108911214;Bilgisayar Mühendisliği (M.T.O.K.);Türkçe;SAY
1089;;108911223;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1089;;108911232;Elektrik-Elektronik Mühendisliği (M.T.O.K.);Türkçe;SAY
1089;;108911241;Makine Mühendisliği;Türkçe;SAY
1089;;108911259;Makine Mühendisliği (M.T.O.K.);Türkçe;SAY
1089;;108990436;Mekatronik Mühendisliği;Türkçe;SAY
1089;;108990437;Mekatronik Mühendisliği (M.T.O.K.);Türkçe;SAY
1089;;108990304;Metalurji ve Malzeme Mühendisliği;Türkçe;SAY
1089;;108910719;Tıp;Türkçe;SAY
1089;;108911611;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1089;;108990526;Rekreasyon Yönetimi;Türkçe;SÖZ
1089;;108911383;Turizm İşletmeciliği;Türkçe;EA
1089;;108990380;Turizm Rehberliği;Türkçe;DİL
1089;;108910755;Veteriner;Türkçe;SAY
1089;;108910958;Bahçe Bitkileri;Türkçe;SAY
1089;;108910967;Bitki Koruma;Türkçe;SAY
1089;;108910764;Gıda Mühendisliği;Türkçe;SAY
1089;;108910976;Tarım Ekonomisi;Türkçe;EA
1089;;108911532;Tarım Makineleri ve Teknolojileri Mühendisliği;Türkçe;SAY
1089;;108910994;Tarımsal Yapılar ve Sulama;Türkçe;SAY
1089;;108911002;Tarla Bitkileri;Türkçe;SAY
1089;;108911011;Toprak Bilimi ve Bitki Besleme;Türkçe;SAY
1089;;108911029;Zootekni;Türkçe;SAY
1090;;109010019;Fen Bilgisi Öğretmenliği;Türkçe;SAY
1090;;109010028;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1090;;109090064;İngilizce Öğretmenliği (İngilizce);İngilizce;DİL
1090;;109090054;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1090;;109010037;Sınıf Öğretmenliği;Türkçe;EA
